,trip_id,route_id,route_type,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,operator,bearing
8249,417,Western Line,rail,2017-06-05 16:29:00,19.0995322,72.8439636,2017-06-05 16:34:00,19.1198548,72.8464601,300.0,rail,6.62092488241
8306,420,Western Line,rail,2017-06-05 16:29:00,19.0172909,72.8434865,2017-06-05 16:31:00,19.0274138,72.8501632,120.0,rail,31.945443505
8343,422,Western Line,rail,2017-06-05 16:29:00,18.9633787,72.8158439,2017-06-05 16:31:00,18.9707714,72.8194532,120.0,rail,24.783570649
11871,597,Central Line,rail,2017-06-05 16:29:00,19.0274138,72.8501632,2017-06-05 16:33:00,19.0465879,72.8632167,240.0,rail,32.7634918498
15617,721,Central Line,rail,2017-06-05 16:29:00,19.1565109,72.9637728,2017-06-05 16:33:00,19.1860408,72.9758837,240.0,rail,21.1752874688
4943,263,Harbour Line,rail,2017-06-05 16:29:00,19.0485231,72.9327532,2017-06-05 16:37:00,19.0630606,72.9989048,480.0,rail,76.9112032348
2893,136,Harbour Line,rail,2017-06-05 16:29:00,18.960941,72.839386,2017-06-05 16:31:00,18.968376,72.8434765,120.0,rail,27.4881659886
2783,131,Harbour Line,rail,2017-06-05 16:29:00,19.0553455,73.0159365,2017-06-05 16:33:00,19.033328,73.0180205,240.0,rail,174.887283849
10658,549,Central Line,rail,2017-06-05 16:30:00,19.1902699,73.023094,2017-06-05 16:39:00,19.103227,73.0114051,540.0,rail,187.229939233
8210,415,Western Line,rail,2017-06-05 16:30:00,19.1645727,72.8492586,2017-06-05 16:34:00,19.1848167,72.8483955,240.0,rail,357.693971414
10711,552,Central Line,rail,2017-06-05 16:30:00,18.960941,72.839386,2017-06-05 16:33:00,18.9766017,72.8326658,180.0,rail,337.912203953
9785,502,Central Line,rail,2017-06-05 16:30:00,18.9398208,72.8354676,2017-06-05 16:33:00,18.9519928,72.8382706,180.0,rail,12.2875241639
13902,669,Central Line,rail,2017-06-05 16:30:00,18.9398208,72.8354676,2017-06-06 00:00:00,18.9519928,72.8382706,27000.0,rail,12.2875241639
2807,132,Harbour Line,rail,2017-06-05 16:30:00,19.0661156,73.0093491,2017-06-05 16:33:00,19.0553455,73.0159365,180.0,rail,149.967643506
4141,197,Harbour Line,rail,2017-06-05 16:30:00,18.9864926,72.8432859,2017-06-05 16:33:00,18.9988746,72.8545373,180.0,rail,40.6698663406
8362,423,Western Line,rail,2017-06-05 16:30:00,18.9447204,72.824317,2017-06-05 16:32:00,18.9520406,72.8181069,120.0,rail,321.257130175
14583,689,Central Line,rail,2017-06-05 16:30:00,19.0634158,73.317766,2017-06-05 16:35:00,19.0267546,73.318229,300.0,rail,179.316043387
2874,135,Harbour Line,rail,2017-06-05 16:30:00,19.0379842,72.8643402,2017-06-05 16:33:00,19.0523926,72.8691713,180.0,rail,17.5856883964
13054,640,Central Line,rail,2017-06-05 16:30:00,19.0172909,72.8434865,2017-06-05 16:33:00,19.0274138,72.8501632,180.0,rail,31.945443505
15594,720,Central Line,rail,2017-06-05 16:30:00,19.218328,73.0868268,2017-06-05 16:33:00,19.2256889,73.0970259,180.0,rail,52.6081603627
2762,130,Harbour Line,rail,2017-06-05 16:31:00,19.0264714,73.0595161,2017-06-05 16:34:00,19.0165576,73.0806949,180.0,rail,116.341690479
14975,700,Central Line,rail,2017-06-05 16:31:00,19.21012,73.1844207,2017-06-05 16:40:00,18.9398208,72.8354676,540.0,rail,230.661807147
2829,133,Harbour Line,rail,2017-06-05 16:31:00,19.055124,72.9154653,2017-06-05 16:34:00,19.0485231,72.9327532,180.0,rail,111.996185353
8324,421,Western Line,rail,2017-06-05 16:31:00,18.9818838,72.823803,2017-06-05 16:34:00,18.9959822,72.8304157,180.0,rail,23.9179858059
1077,61,Harbour Line,rail,2017-06-05 16:31:00,18.9519928,72.8382706,2017-06-05 16:34:00,18.960941,72.839386,180.0,rail,6.72358943274
8344,422,Western Line,rail,2017-06-05 16:31:00,18.9707714,72.8194532,2017-06-05 16:34:00,18.9818838,72.823803,180.0,rail,20.3126975213
290,18,Harbour Line,rail,2017-06-05 16:31:00,19.0161446,72.8589689,2017-06-05 16:35:00,19.0379842,72.8643402,240.0,rail,13.0890570683
14597,690,Central Line,rail,2017-06-05 16:31:00,19.0655986,72.8791535,2017-06-06 00:00:00,19.0802204,72.8983448,26940.0,rail,51.1258984318
8230,416,Western Line,rail,2017-06-05 16:31:00,19.1364893,72.8488709,2017-06-05 16:36:00,19.1645727,72.8492586,300.0,rail,0.747170353076
5625,295,Western Line,rail,2017-06-05 16:31:00,19.1848167,72.8483955,2017-06-05 16:34:00,19.2045159,72.8520095,180.0,rail,9.82949442133
2894,136,Harbour Line,rail,2017-06-05 16:31:00,18.968376,72.8434765,2017-06-05 16:33:00,18.977184,72.844214,120.0,rail,4.52734112355
8269,418,Western Line,rail,2017-06-05 16:31:00,19.0825552,72.8417627,2017-06-05 16:34:00,19.0995322,72.8439636,180.0,rail,6.98449639792
8307,420,Western Line,rail,2017-06-05 16:31:00,19.0274138,72.8501632,2017-06-05 16:34:00,19.0308365,72.8403917,180.0,rail,290.330759525
15633,722,Central Line,rail,2017-06-05 16:31:00,18.9868574,72.8327964,2017-06-05 16:33:00,18.9940922,72.8328531,120.0,rail,0.424586450075
8191,414,Western Line,rail,2017-06-05 16:31:00,19.2045159,72.8520095,2017-06-05 16:36:00,19.2294266,72.8569936,300.0,rail,10.6987894044
2852,134,Harbour Line,rail,2017-06-05 16:31:00,19.0658187,72.8899927,2017-06-05 16:33:00,19.0634447,72.9011277,120.0,rail,102.711693528
10675,550,Central Line,rail,2017-06-05 16:31:00,19.1282039,72.928065,2017-06-05 16:33:00,19.1423572,72.9377517,120.0,rail,32.8865926418
13016,638,Central Line,rail,2017-06-05 16:32:00,19.2179294,73.163033,2017-06-05 16:38:00,19.21012,73.1844207,360.0,rail,111.140214112
8288,419,Western Line,rail,2017-06-05 16:32:00,19.0547926,72.8406549,2017-06-05 16:35:00,19.0698428,72.8402856,180.0,rail,358.671416207
16555,752,Central Line,rail,2017-06-05 16:32:00,19.1123968,72.9282728,2017-06-05 16:35:00,19.1282039,72.928065,180.0,rail,359.288379163
9441,475,Central Line,rail,2017-06-05 16:32:00,19.1123968,72.9282728,2017-06-05 16:35:00,19.1282039,72.928065,180.0,rail,359.288379163
4714,243,Harbour Line,rail,2017-06-05 16:32:00,18.9398208,72.8354676,2017-06-05 16:35:00,18.9519928,72.8382706,180.0,rail,12.2875241639
8363,423,Western Line,rail,2017-06-05 16:32:00,18.9520406,72.8181069,2017-06-05 16:35:00,18.9633787,72.8158439,180.0,rail,349.310268487
4142,197,Harbour Line,rail,2017-06-05 16:33:00,18.9988746,72.8545373,2017-06-05 16:36:00,19.0161446,72.8589689,180.0,rail,13.6373483951
15618,721,Central Line,rail,2017-06-05 16:33:00,19.1860408,72.9758837,2017-06-05 16:37:00,19.1953173,72.9967104,240.0,rail,64.7504078463
2853,134,Harbour Line,rail,2017-06-05 16:33:00,19.0634447,72.9011277,2017-06-05 16:36:00,19.055124,72.9154653,180.0,rail,121.549922508
13055,640,Central Line,rail,2017-06-05 16:33:00,19.0274138,72.8501632,2017-06-05 16:37:00,19.0465879,72.8632167,240.0,rail,32.7634918498
11872,597,Central Line,rail,2017-06-05 16:33:00,19.0465879,72.8632167,2017-06-05 16:37:00,19.0655986,72.8791535,240.0,rail,38.3921476834
2875,135,Harbour Line,rail,2017-06-05 16:33:00,19.0523926,72.8691713,2017-06-05 16:36:00,19.0655986,72.8791535,180.0,rail,35.5438455138
9786,502,Central Line,rail,2017-06-05 16:33:00,18.9519928,72.8382706,2017-06-05 16:35:00,18.960941,72.839386,120.0,rail,6.72358943274
15634,722,Central Line,rail,2017-06-05 16:33:00,18.9940922,72.8328531,2017-06-05 16:36:00,19.0091607,72.8376084,180.0,rail,16.6141959676
10712,552,Central Line,rail,2017-06-05 16:33:00,18.9766017,72.8326658,2017-06-05 16:35:00,18.9868574,72.8327964,120.0,rail,0.689917617901
2784,131,Harbour Line,rail,2017-06-05 16:33:00,19.033328,73.0180205,2017-06-05 16:36:00,19.0216421,73.0183983,180.0,rail,178.249405647
2808,132,Harbour Line,rail,2017-06-05 16:33:00,19.0553455,73.0159365,2017-06-05 16:37:00,19.033328,73.0180205,240.0,rail,174.887283849
10695,551,Central Line,rail,2017-06-05 16:33:00,19.0655986,72.8791535,2017-06-05 16:36:00,19.0802204,72.8983448,180.0,rail,51.1258984318
10676,550,Central Line,rail,2017-06-05 16:33:00,19.1423572,72.9377517,2017-06-05 16:36:00,19.1546597,72.9466564,180.0,rail,34.3629468109
15595,720,Central Line,rail,2017-06-05 16:33:00,19.2256889,73.0970259,2017-06-05 16:41:00,19.2354082,73.131024,480.0,rail,73.1551489459
2895,136,Harbour Line,rail,2017-06-05 16:33:00,18.977184,72.844214,2017-06-05 16:35:00,18.9864926,72.8432859,120.0,rail,354.613972268
2830,133,Harbour Line,rail,2017-06-05 16:34:00,19.0485231,72.9327532,2017-06-05 16:42:00,19.0630606,72.9989048,480.0,rail,76.9112032348
2763,130,Harbour Line,rail,2017-06-05 16:34:00,19.0165576,73.0806949,2017-06-05 16:37:00,19.007521,73.095175,180.0,rail,123.427900299
8250,417,Western Line,rail,2017-06-05 16:34:00,19.1198548,72.8464601,2017-06-05 16:37:00,19.1364893,72.8488709,180.0,rail,7.79679353481
8211,415,Western Line,rail,2017-06-05 16:34:00,19.1848167,72.8483955,2017-06-05 16:37:00,19.2045159,72.8520095,180.0,rail,9.82949442133
8308,420,Western Line,rail,2017-06-05 16:34:00,19.0308365,72.8403917,2017-06-05 16:38:00,19.0547926,72.8406549,240.0,rail,0.595024664641
8270,418,Western Line,rail,2017-06-05 16:34:00,19.0995322,72.8439636,2017-06-05 16:39:00,19.1198548,72.8464601,300.0,rail,6.62092488241
13893,668,Central Line,rail,2017-06-05 16:34:00,19.1902699,73.023094,2017-06-05 16:43:00,19.103227,73.0114051,540.0,rail,187.229939233
8325,421,Western Line,rail,2017-06-05 16:34:00,18.9959822,72.8304157,2017-06-05 16:37:00,19.0074692,72.8359424,180.0,rail,24.4612302875
1078,61,Harbour Line,rail,2017-06-05 16:34:00,18.960941,72.839386,2017-06-05 16:36:00,18.968376,72.8434765,120.0,rail,27.4881659886
5626,295,Western Line,rail,2017-06-05 16:34:00,19.2045159,72.8520095,2017-06-05 16:39:00,19.2294266,72.8569936,300.0,rail,10.6987894044
8345,422,Western Line,rail,2017-06-05 16:34:00,18.9818838,72.823803,2017-06-05 16:37:00,18.9959822,72.8304157,180.0,rail,23.9179858059
10713,552,Central Line,rail,2017-06-05 16:35:00,18.9868574,72.8327964,2017-06-05 16:37:00,18.9940922,72.8328531,120.0,rail,0.424586450075
291,18,Harbour Line,rail,2017-06-05 16:35:00,19.0379842,72.8643402,2017-06-05 16:38:00,19.0523926,72.8691713,180.0,rail,17.5856883964
2896,136,Harbour Line,rail,2017-06-05 16:35:00,18.9864926,72.8432859,2017-06-05 16:38:00,18.9988746,72.8545373,180.0,rail,40.6698663406
8289,419,Western Line,rail,2017-06-05 16:35:00,19.0698428,72.8402856,2017-06-05 16:37:00,19.0825552,72.8417627,120.0,rail,6.2667027607
9787,502,Central Line,rail,2017-06-05 16:35:00,18.960941,72.839386,2017-06-05 16:38:00,18.9766017,72.8326658,180.0,rail,337.912203953
14584,689,Central Line,rail,2017-06-05 16:35:00,19.0267546,73.318229,2017-06-05 16:43:00,18.9700103,73.3315382,480.0,rail,167.495852944
4715,243,Harbour Line,rail,2017-06-05 16:35:00,18.9519928,72.8382706,2017-06-05 16:38:00,18.960941,72.839386,180.0,rail,6.72358943274
16556,752,Central Line,rail,2017-06-05 16:35:00,19.1282039,72.928065,2017-06-05 16:37:00,19.1423572,72.9377517,120.0,rail,32.8865926418
9442,475,Central Line,rail,2017-06-05 16:35:00,19.1282039,72.928065,2017-06-05 16:37:00,19.1423572,72.9377517,120.0,rail,32.8865926418
8364,423,Western Line,rail,2017-06-05 16:35:00,18.9633787,72.8158439,2017-06-05 16:37:00,18.9707714,72.8194532,120.0,rail,24.783570649
2876,135,Harbour Line,rail,2017-06-05 16:36:00,19.0655986,72.8791535,2017-06-05 16:39:00,19.0658187,72.8899927,180.0,rail,88.7692201184
2854,134,Harbour Line,rail,2017-06-05 16:36:00,19.055124,72.9154653,2017-06-05 16:39:00,19.0485231,72.9327532,180.0,rail,111.996185353
10696,551,Central Line,rail,2017-06-05 16:36:00,19.0802204,72.8983448,2017-06-05 16:39:00,19.0856491,72.9082207,180.0,rail,59.8153286205
8231,416,Western Line,rail,2017-06-05 16:36:00,19.1645727,72.8492586,2017-06-05 16:40:00,19.1848167,72.8483955,240.0,rail,357.693971414
16378,745,Central Line,rail,2017-06-05 16:36:00,19.29593,73.203764,2017-06-05 16:44:00,19.3567123,73.218929,480.0,rail,13.2483072547
5050,270,Harbour Line,rail,2017-06-05 16:36:00,19.0161446,72.8589689,2017-06-05 16:41:00,19.0379842,72.8643402,300.0,rail,13.0890570683
2785,131,Harbour Line,rail,2017-06-05 16:36:00,19.0216421,73.0183983,2017-06-05 16:39:00,19.0189654,73.0392056,180.0,rail,97.7487284396
15635,722,Central Line,rail,2017-06-05 16:36:00,19.0091607,72.8376084,2017-06-05 16:39:00,19.0172909,72.8434865,180.0,rail,34.3546197251
4143,197,Harbour Line,rail,2017-06-05 16:36:00,19.0161446,72.8589689,2017-06-05 16:40:00,19.032281,72.857215,240.0,rail,354.133135508
13036,639,Central Line,rail,2017-06-05 16:36:00,19.1860408,72.9758837,2017-06-06 00:00:00,19.1953173,72.9967104,26640.0,rail,64.7504078463
2916,137,Harbour Line,rail,2017-06-05 16:36:00,18.9398208,72.8354676,2017-06-05 16:39:00,18.9519928,72.8382706,180.0,rail,12.2875241639
8382,424,Western Line,rail,2017-06-05 16:36:00,18.9352871,72.8272397,2017-06-05 16:39:00,18.9447204,72.824317,180.0,rail,343.666590179
1079,61,Harbour Line,rail,2017-06-05 16:36:00,18.968376,72.8434765,2017-06-05 16:38:00,18.977184,72.844214,120.0,rail,4.52734112355
10677,550,Central Line,rail,2017-06-05 16:36:00,19.1546597,72.9466564,2017-06-05 16:39:00,19.1565109,72.9637728,180.0,rail,83.4684783697
14599,690,Central Line,rail,2017-06-05 16:36:00,19.0856491,72.9082207,2017-06-06 00:00:00,19.1123968,72.9282728,26640.0,rail,35.3141150056
2764,130,Harbour Line,rail,2017-06-05 16:37:00,19.007521,73.095175,2017-06-05 16:42:00,18.990894,73.1207371,300.0,rail,124.525310155
11873,597,Central Line,rail,2017-06-05 16:37:00,19.0655986,72.8791535,2017-06-05 16:40:00,19.0802204,72.8983448,180.0,rail,51.1258984318
2809,132,Harbour Line,rail,2017-06-05 16:37:00,19.033328,73.0180205,2017-06-05 16:40:00,19.0216421,73.0183983,180.0,rail,178.249405647
13905,669,Central Line,rail,2017-06-05 16:37:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,26580.0,rail,0.689917617901
13056,640,Central Line,rail,2017-06-05 16:37:00,19.0465879,72.8632167,2017-06-05 16:41:00,19.0655986,72.8791535,240.0,rail,38.3921476834
8365,423,Western Line,rail,2017-06-05 16:37:00,18.9707714,72.8194532,2017-06-05 16:40:00,18.9818838,72.823803,180.0,rail,20.3126975213
16557,752,Central Line,rail,2017-06-05 16:37:00,19.1423572,72.9377517,2017-06-05 16:40:00,19.1546597,72.9466564,180.0,rail,34.3629468109
8290,419,Western Line,rail,2017-06-05 16:37:00,19.0825552,72.8417627,2017-06-05 16:40:00,19.0995322,72.8439636,180.0,rail,6.98449639792
10714,552,Central Line,rail,2017-06-05 16:37:00,18.9940922,72.8328531,2017-06-05 16:40:00,19.0091607,72.8376084,180.0,rail,16.6141959676
8212,415,Western Line,rail,2017-06-05 16:37:00,19.2045159,72.8520095,2017-06-05 16:42:00,19.2294266,72.8569936,300.0,rail,10.6987894044
8326,421,Western Line,rail,2017-06-05 16:37:00,19.0074692,72.8359424,2017-06-05 16:39:00,19.0172909,72.8434865,120.0,rail,35.9872952541
8346,422,Western Line,rail,2017-06-05 16:37:00,18.9959822,72.8304157,2017-06-05 16:40:00,19.0074692,72.8359424,180.0,rail,24.4612302875
4944,263,Harbour Line,rail,2017-06-05 16:37:00,19.0630606,72.9989048,2017-06-05 16:39:00,19.0661156,73.0093491,120.0,rail,72.8038200951
8251,417,Western Line,rail,2017-06-05 16:37:00,19.1364893,72.8488709,2017-06-05 16:42:00,19.1645727,72.8492586,300.0,rail,0.747170353076
15619,721,Central Line,rail,2017-06-05 16:37:00,19.1953173,72.9967104,2017-06-05 16:47:00,19.1885066,73.0417098,600.0,rail,99.1046660338
9443,475,Central Line,rail,2017-06-05 16:37:00,19.1423572,72.9377517,2017-06-05 16:40:00,19.1546597,72.9466564,180.0,rail,34.3629468109
4716,243,Harbour Line,rail,2017-06-05 16:38:00,18.960941,72.839386,2017-06-05 16:40:00,18.968376,72.8434765,120.0,rail,27.4881659886
1080,61,Harbour Line,rail,2017-06-05 16:38:00,18.977184,72.844214,2017-06-05 16:40:00,18.9864926,72.8432859,120.0,rail,354.613972268
2897,136,Harbour Line,rail,2017-06-05 16:38:00,18.9988746,72.8545373,2017-06-05 16:41:00,19.0161446,72.8589689,180.0,rail,13.6373483951
8309,420,Western Line,rail,2017-06-05 16:38:00,19.0547926,72.8406549,2017-06-05 16:41:00,19.0698428,72.8402856,180.0,rail,358.671416207
9788,502,Central Line,rail,2017-06-05 16:38:00,18.9766017,72.8326658,2017-06-05 16:40:00,18.9868574,72.8327964,120.0,rail,0.689917617901
292,18,Harbour Line,rail,2017-06-05 16:38:00,19.0523926,72.8691713,2017-06-05 16:41:00,19.0655986,72.8791535,180.0,rail,35.5438455138
2855,134,Harbour Line,rail,2017-06-05 16:39:00,19.0485231,72.9327532,2017-06-05 16:47:00,19.0630606,72.9989048,480.0,rail,76.9112032348
10678,550,Central Line,rail,2017-06-05 16:39:00,19.1565109,72.9637728,2017-06-05 16:43:00,19.1860408,72.9758837,240.0,rail,21.1752874688
10697,551,Central Line,rail,2017-06-05 16:39:00,19.0856491,72.9082207,2017-06-05 16:44:00,19.1123968,72.9282728,300.0,rail,35.3141150056
5627,295,Western Line,rail,2017-06-05 16:39:00,19.2294266,72.8569936,2017-06-05 16:42:00,19.2501885,72.8592064,180.0,rail,5.7461657147
4945,263,Harbour Line,rail,2017-06-05 16:39:00,19.0661156,73.0093491,2017-06-05 16:42:00,19.0553455,73.0159365,180.0,rail,149.967643506
8383,424,Western Line,rail,2017-06-05 16:39:00,18.9447204,72.824317,2017-06-05 16:41:00,18.9520406,72.8181069,120.0,rail,321.257130175
2786,131,Harbour Line,rail,2017-06-05 16:39:00,19.0189654,73.0392056,2017-06-05 16:43:00,19.0264714,73.0595161,240.0,rail,68.648955243
2917,137,Harbour Line,rail,2017-06-05 16:39:00,18.9519928,72.8382706,2017-06-05 16:42:00,18.960941,72.839386,180.0,rail,6.72358943274
10659,549,Central Line,rail,2017-06-05 16:39:00,19.103227,73.0114051,2017-06-05 16:42:00,19.218328,73.0868268,180.0,rail,31.7560321231
15636,722,Central Line,rail,2017-06-05 16:39:00,19.0172909,72.8434865,2017-06-05 16:42:00,19.0274138,72.8501632,180.0,rail,31.945443505
8327,421,Western Line,rail,2017-06-05 16:39:00,19.0172909,72.8434865,2017-06-05 16:41:00,19.0274138,72.8501632,120.0,rail,31.945443505
2877,135,Harbour Line,rail,2017-06-05 16:39:00,19.0658187,72.8899927,2017-06-05 16:41:00,19.0634447,72.9011277,120.0,rail,102.711693528
8271,418,Western Line,rail,2017-06-05 16:39:00,19.1198548,72.8464601,2017-06-05 16:42:00,19.1364893,72.8488709,180.0,rail,7.79679353481
14976,700,Central Line,rail,2017-06-05 16:40:00,18.9398208,72.8354676,2017-06-05 16:51:00,19.0944038,73.3007222,660.0,rail,70.6367057741
2810,132,Harbour Line,rail,2017-06-05 16:40:00,19.0216421,73.0183983,2017-06-05 16:43:00,19.0189654,73.0392056,180.0,rail,97.7487284396
8366,423,Western Line,rail,2017-06-05 16:40:00,18.9818838,72.823803,2017-06-05 16:43:00,18.9959822,72.8304157,180.0,rail,23.9179858059
299,19,Harbour Line,rail,2017-06-05 16:40:00,18.9398208,72.8354676,2017-06-05 16:43:00,18.9519928,72.8382706,180.0,rail,12.2875241639
9444,475,Central Line,rail,2017-06-05 16:40:00,19.1546597,72.9466564,2017-06-05 16:43:00,19.1565109,72.9637728,180.0,rail,83.4684783697
8347,422,Western Line,rail,2017-06-05 16:40:00,19.0074692,72.8359424,2017-06-05 16:42:00,19.0172909,72.8434865,120.0,rail,35.9872952541
4144,197,Harbour Line,rail,2017-06-05 16:40:00,19.032281,72.857215,2017-06-05 16:42:00,19.0308365,72.8403917,120.0,rail,264.810191323
9789,502,Central Line,rail,2017-06-05 16:40:00,18.9868574,72.8327964,2017-06-05 16:42:00,18.9940922,72.8328531,120.0,rail,0.424586450075
11874,597,Central Line,rail,2017-06-05 16:40:00,19.0802204,72.8983448,2017-06-05 16:43:00,19.0856491,72.9082207,180.0,rail,59.8153286205
8232,416,Western Line,rail,2017-06-05 16:40:00,19.1848167,72.8483955,2017-06-05 16:43:00,19.2045159,72.8520095,180.0,rail,9.82949442133
4717,243,Harbour Line,rail,2017-06-05 16:40:00,18.968376,72.8434765,2017-06-05 16:42:00,18.977184,72.844214,120.0,rail,4.52734112355
8291,419,Western Line,rail,2017-06-05 16:40:00,19.0995322,72.8439636,2017-06-05 16:45:00,19.1198548,72.8464601,300.0,rail,6.62092488241
16558,752,Central Line,rail,2017-06-05 16:40:00,19.1546597,72.9466564,2017-06-05 16:43:00,19.1565109,72.9637728,180.0,rail,83.4684783697
10715,552,Central Line,rail,2017-06-05 16:40:00,19.0091607,72.8376084,2017-06-05 16:43:00,19.0172909,72.8434865,180.0,rail,34.3546197251
1081,61,Harbour Line,rail,2017-06-05 16:40:00,18.9864926,72.8432859,2017-06-05 16:43:00,18.9988746,72.8545373,180.0,rail,40.6698663406
8328,421,Western Line,rail,2017-06-05 16:41:00,19.0274138,72.8501632,2017-06-05 16:44:00,19.0308365,72.8403917,180.0,rail,290.330759525
8310,420,Western Line,rail,2017-06-05 16:41:00,19.0698428,72.8402856,2017-06-05 16:43:00,19.0825552,72.8417627,120.0,rail,6.2667027607
2878,135,Harbour Line,rail,2017-06-05 16:41:00,19.0634447,72.9011277,2017-06-05 16:44:00,19.055124,72.9154653,180.0,rail,121.549922508
15596,720,Central Line,rail,2017-06-05 16:41:00,19.2354082,73.131024,2017-06-05 16:45:00,19.2441884,73.1584305,240.0,rail,71.2568404914
293,18,Harbour Line,rail,2017-06-05 16:41:00,19.0655986,72.8791535,2017-06-05 16:44:00,19.0658187,72.8899927,180.0,rail,88.7692201184
2898,136,Harbour Line,rail,2017-06-05 16:41:00,19.0161446,72.8589689,2017-06-05 16:45:00,19.0379842,72.8643402,240.0,rail,13.0890570683
5051,270,Harbour Line,rail,2017-06-05 16:41:00,19.0379842,72.8643402,2017-06-05 16:44:00,19.0523926,72.8691713,180.0,rail,17.5856883964
